Id,Name,Behavior Varation Id,Ai Think Id,Name Id,English Name,Turn Velocity,Hit Height,Hit Radius,Weight,Hit Y Offset,Hp,Mp,Souls,Item Lots 1,Item Lots 2,Item Lots 3,Item Lots 4,Item Lots 5,Item Lots 6,Humanity Lot Id,Special Effect Id 0,Special Effect Id 1,Special Effect Id 2,Special Effect Id 3,Special Effect Id 4,Special Effect Id 5,Special Effect Id 6,Special Effect Id 7,Game Clear Special Effect ID,Physical Guard Cut Rate,Magical Guard Cut Rate,Fire Guard Cut Rate,Lightning Guard Cut Rate,Animation Id Offset,Move Animation Id,SpMoveAnimId1,SpMoveAnimId2,Network Warp Distance,Debug Behavior R1,Debug Behavior L1,Debug Behavior R2,Debug Behavior L2,Debug Behavior RL,Debug Behavior RR,Debug Behavior RD,Debug Behavior RU,Debug Behavior LL,Debug Behavior LR,Debug Behavior LD,Debug Behavior LU,Animation Id Offset 2,Parts Damage Rate 1,Parts Damage Rate 2,Parts Damage Rate 3,Parts Damage Rate 4,Parts Damage Rate 5,Parts Damage Rate 6,Parts Damage Rate 7,Parts Damage Rate 8,Weak Parts Damage Rate,Super Armor Recover Correction,Super Armor Brake Knockback Distance,Stamina,Stamina Recovery Base Rate,Physical Defense,Slash Defense,Blow Defense,Thrust Defense,Magic Defense,Fire Defense,Lightning Defense,Defense Flick Power,Resist Poison,Resist Disease,Resist Bleed,Resist Curse,Ghost Model Id,Normal Change Resource Id,Guard Angle,Slash Guard Cut Rate,Blow Guard Cut Rate,Thrust Guard Cut Rate,Super Armor Durability,Normal Change Tex Chr Id,Drop Type,Knockback Rate,Knockback Param Id,Fall Damage Dump,Stamina Guard Def,Pc Attr B,Pc Attr W,Pc Attr L,Pc Attr R,Area Attr B,Area Attr W,Area Attr L,Area Attr R,Mp Recover Base Vel,Flick Damage Cut Rate,Default Lod Param Id,Draw Type,Npc Type,Team Type,Move Type,Lock Dist,Material,Material Sfx,Material Weak,Material Sfx Weak,Parts Damage Type,Max Unduration Ang,Guard Level,Burn Sfx Type,Poison Guard Resist,Disease Guard Resist,Bleed Guard Resist,Curse Guard Resist,Parry Attack,Parry Defense,Sfx Size,Push Out Cam Region Radius,Hit Stop Type,Ladder End Check Offset Top,Ladder End Check Offset Low,Use Ragdoll Camera Hit,Disable Cloth Rigid Hit,Use Ragdoll,Is Demon,Is Ghost,Is No Damage Motion,Is Unduration,Is Change Wander Ghost,Model Display Mask 0,Model Display Mask 1,Model Display Mask 2,Model Display Mask 3,Model Display Mask 4,Model Display Mask 5,Model Display Mask 6,Model Display Mask 7,Model Display Mask 8,Model Display Mask 9,Model Display Mask 10,Model Display Mask 11,Model Display Mask 12,Model Display Mask 13,Model Display Mask 14,Model Display Mask 15,Is Enable Neck Turn,Disable Respawn,Is Move Animation Wait,Is Crowd,Is Weak Saint,Is Weak A,Is Weak B,Vow Type,Disable Initialize Dead,Translated Name,Japanese Name
271101,Crystal Tower Crystal Guard ( amber ),27110,271100,0,,90,4,0.9,800,0,544,0,2500,27110100,-1,-1,-1,-1,-1,-1,5320,5360,90001,0,7014,0,0,71110,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,703,701,700,0,1,1,1,1,1,1,1,1,1,0,1,100,40,145,0,-25,0,725,145,94,5,999,999,999,0,-1,-1,0,0,0,0,130,-1,1,100,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,72,72,72,72,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Crystal Tower Crystal Guard ( amber ),結晶塔　クリスタルガード（琥珀）
273000,Immortality Institute heroine,27300,273000,0,,90,4.8,0.8,500,0,920,0,0,27300000,-1,-1,-1,-1,-1,-1,0,5360,0,80000,7014,0,5151,71100,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,108,0,0,0,97,65,65,0,370,370,125,0,-1,-1,0,0,0,0,60,-1,1,100,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,0,1,3,5,59,59,60,60,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Immortality Institute heroine,不死院　ヒロイン
273100,Tail immortal heroine Institute,27310,0,0,,0,1,0.4,500,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,7014,0,0,71100,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,1,0,0,0,1,1,1,0,75,75,75,0,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Tail immortal heroine Institute,不死院　ヒロインの尻尾
275000,Saint of gray base,27500,275000,0,,0,0.81,0.4,100,0,32,0,0,-1,-1,-1,-1,-1,-1,-1,5329,0,90000,80000,7002,0,5151,71100,7402,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,90,0,0,0,68,63,68,0,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,100,0,75,0,0,0,0,0,0,0,0,0,10,0,11,0,2,2,0,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Saint of gray base,拠点　灰色の聖女
278000,Sen's Fortress - Mimic 1,27800,278000,0,,120,3.2,0.5,100,0,496,0,1000,27800000,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7009,5421,0,71110,7409,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1 mimic Ojo,王城１　ミミック
278010,Anor Londo - Mimic 1,27800,278000,0,,120,3.2,0.5,100,0,496,0,2000,27801000,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7010,5421,0,71110,7410,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Ojo 1 2 mimic,王城２　ミミック1
278011,Anor Londo - Mimic 2,27800,278000,0,,120,3.2,0.5,100,0,496,0,2000,27801010,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7010,5421,0,71110,7410,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Ojo 2 Mimic 2,王城２　ミミック2
278012,Anor Londo - Mimic 3,27800,278000,0,,120,3.2,0.5,100,0,496,0,2000,27801020,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7010,5421,0,71110,7410,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Ojo 2 Mimic 3,王城２　ミミック3
278013,Anor Londo - Mimic 4,27800,278000,0,,120,3.2,0.5,100,0,496,0,2000,27801030,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7010,5421,0,71110,7410,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Ojo 2 mimic 4,王城２　ミミック4
278020,The Duke's Archives - Mimic 1,27800,278000,0,,120,3.2,0.5,100,0,496,0,3000,27802000,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,5421,0,71110,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Crystal Tower mimic one,結晶塔　ミミック1
278021,The Duke's Archives - Mimic 2,27800,278000,0,,120,3.2,0.5,100,0,496,0,3000,27802010,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,5421,0,71110,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Crystal Tower mimic 2,結晶塔　ミミック2
278030,Oolacile Township - Mimic 1,27800,278000,0,,120,3.2,0.5,100,0,496,0,3000,27803000,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,5421,0,71110,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Past forest mimic one,過去森　ミミック1
278031,Oolacile Township - Mimic 2,27800,278000,0,,120,3.2,0.5,100,0,496,0,3000,27803100,-1,-1,-1,-1,-1,-1,5308,5360,0,0,7014,5421,0,71110,7414,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,2,100,40,99,0,0,0,69,59,84,5,230,230,230,0,-1,-1,0,0,0,0,65,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,100,11,0,0,0,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Past forest mimic 2,過去森　ミミック2
279000,1 - castle before Black Knight ( sword ),27900,279000,0,,120,1.7,0.4,100,0,355,0,800,-1,-1,-1,-1,-1,-1,-1,0,5364,0,0,7004,0,0,71110,7404,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,1 - castle before Black Knight ( sword ),城下１・前　黒騎士（剣）
279001,"1 , after the black knight castle (Giant Sword )",27900,279001,0,,120,1.7,0.4,100,0,355,0,800,-1,-1,-1,-1,-1,-1,-1,0,5364,0,0,7005,0,0,71110,7405,90,70,85,70,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,"1 , after the black knight castle (Giant Sword )",城下１・後　黒騎士（特大剣）
279010,Darkroot Garden - before Black Knight ( spear ),27900,279003,0,,120,1.7,0.4,100,0,355,0,1800,-1,-1,-1,-1,-1,-1,-1,0,5364,0,0,7007,0,0,71110,7407,90,70,85,70,30000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Moriniwa - before Black Knight ( spear ),森庭・前　黒騎士（槍）
279020,Cemetery 1 Black Knight ( ax ),27900,279002,0,,120,1.7,0.4,100,0,355,0,1200,-1,-1,-1,-1,-1,-1,-1,0,5364,0,0,7009,0,0,71110,7409,90,70,85,70,20000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Cemetery 1 Black Knight ( ax ),墓地1　黒騎士（斧）
279030,2 Black Knight Cemetery ( spear ),27900,279003,0,,120,1.7,0.4,100,0,355,0,1200,-1,-1,-1,-1,-1,-1,-1,0,5364,0,0,7014,0,0,71110,7414,90,70,85,70,30000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,2 Black Knight Cemetery ( spear ),墓地2　黒騎士（槍）
279050,Large tomb Black Knight ( sword ),27900,279000,0,,120,1.7,0.4,100,0,355,0,2000,27905000,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,0,71110,7415,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Large tomb Black Knight ( sword ),大墓　黒騎士（剣）
279051,Large tomb Black Knight (Giant Sword ),27900,279001,0,,120,1.7,0.4,100,0,355,0,2000,27905100,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,0,71110,7415,90,70,85,70,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Large tomb Black Knight (Giant Sword ),大墓　黒騎士（特大剣）
279052,Large tomb Black Knight ( ax ),27900,279002,0,,120,1.7,0.4,100,0,355,0,2000,27905200,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,0,71110,7415,90,70,85,70,20000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Large tomb Black Knight ( ax ),大墓　黒騎士（斧）
279053,Large tomb Black Knight ( spear ),27900,279003,0,,120,1.7,0.4,100,0,355,0,2000,27905300,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,0,71110,7415,90,70,85,70,30000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,0,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,Large tomb Black Knight ( spear ),大墓　黒騎士（槍）
279060,Large tomb Black Knight ( sword Soul Black ),27900,279000,0,,120,1.7,0.4,100,0,355,0,2000,27905000,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,7100,71110,7415,90,70,85,70,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,2,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,Large tomb Black Knight ( sword Soul Black ),大墓　黒騎士（剣　ソウルブラック）
279061,Large tomb Black Knight (Giant sword Soul Black ),27900,279001,0,,120,1.7,0.4,100,0,355,0,2000,27905100,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,7100,71110,7415,90,70,85,70,10000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,2,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,Large tomb Black Knight (Giant sword Soul Black ),大墓　黒騎士（特大剣　ソウルブラック）
279062,Large tomb Black Knight ( ax Seoul Black ),27900,279002,0,,120,1.7,0.4,100,0,355,0,2000,27905200,-1,-1,-1,-1,-1,-1,0,5364,0,0,7015,0,7100,71110,7415,90,70,85,70,20000,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1.1,0,0,160,40,128,0,0,0,85,95,106,5,145,145,245,0,-1,-1,0,0,0,0,80,2799,1,25,0,75,0,0,0,0,0,0,0,0,0,10,50,11,2,0,0,3,0,89,89,90,90,0,0,4,0,80,80,85,70,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,Large tomb Black Knight ( ax Seoul Black ),大墓　黒騎士（斧　ソウルブラック）
